cat_id,field,value,valid_starting_at,valid_ending_at
18166753,url,https://catcafebk.com/our-cats/?cat=18166753,,2023-07-08 16:27:17+00:00
18166753,cat_name,Cut & Copy,,2023-07-08 16:27:17+00:00
18166753,age,9 Months 6 Days ,,2023-07-08 16:27:17+00:00
18166753,gender, Female,,2023-07-08 16:27:17+00:00
18166753,cafe_cat,False,,2023-07-08 16:27:17+00:00
18166753,kid_approved,True,,2023-07-08 16:27:17+00:00
18166753,dog_approved,True,,2023-07-08 16:27:17+00:00
18166753,companion_cat,False,,2023-07-08 16:27:17+00:00
18166753,bonded_pair,True,,2023-07-08 16:27:17+00:00
18166753,single_cat,False,,2023-07-08 16:27:17+00:00
18166753,type,Domestic Short Hair ,,2023-07-08 16:27:17+00:00
18166753,description,"Cut and Copy are two extremely playful sisters! They’re full of energy and love to play — whether with each other, toys, or your foot under a blanket. They enjoy running around chasing each other with toys in their mouths and climbing and jumping around on the cat tree. They’re easily entranced by anything that moves be it a wand toy or your hair. These sisters also really love each other. You’ll find them snuggled up together and making biscuits on each other. They’re great with the resident cats, constantly coming up to their resident brother and rubbing against him until he gives them licks. Copy can be quite vocal when she wants attention and will let you know when she wants pets — you’ll quickly learn the range of chitters and polite meows she uses. She’s the alpha of the two and will climb up to you to insist you give her more affection. If you try to stop petting her she’ll nuzzle into your legs and let you know you’re not done! She’ll reward you for your pets with purrs and the occasional flop on her back for belly rubs! Cut is still learning to trust humans and will avoid being picked up, but once you have her in your arms and are petting her she will easily doze off. She also accepts love in the form of Churu cat treats! She’s incredibly playful and is more likely to be found running around with a mouse toy in her mouth than her sister. With some consistent love and affection she’ll learn that cuddles are also nice!",,2023-07-08 16:27:17+00:00
18436240,url,https://catcafebk.com/our-cats/?cat=18436240,,2023-07-08 16:27:17+00:00
18436240,cat_name,Cuttlefish & Grace,,2023-07-08 16:27:17+00:00
18436240,age,7 Months 26 Days ,,2023-07-08 16:27:17+00:00
18436240,cafe_cat,False,,2023-07-08 16:27:17+00:00
18436240,kid_approved,True,,2023-07-08 16:27:17+00:00
18436240,dog_approved,True,,2023-07-08 16:27:17+00:00
18436240,companion_cat,False,,2023-07-08 16:27:17+00:00
18436240,bonded_pair,True,,2023-07-08 16:27:17+00:00
18436240,single_cat,False,,2023-07-08 16:27:17+00:00
18436240,type,Domestic Short Hair ,,2023-07-08 16:27:17+00:00
18436240,description,"Grace is the sweetest in all of the land. She’s very gentle and loves to be held for cuddles and an afternoon siesta. A little bashful at first but is no doubt going to be a very loving companion that enjoys a nice cat (lap) nap after a round of play. You’ll find her cleaning up her siblings BFF Cuttlefish, making sure everyone is in tip-top shape to take charge of the day ahead. Cuttlefish has the most heart-warming, endearing round eyes. He’s still a bit unsure of us humans but is warming up a little bit more each day. You’ll find him first in line for breakfast and Churu. This cutie is now comfortable coming up into your lap so long as Churu is on the menu. This is when you can sneak a few quick pets in – soon enough he’ll be onboard for endless cuddles. He’s the athlete of the family and loves to play with a string toy or kick a ball around (do we have our next international futbol star?!).",,2023-07-08 16:27:17+00:00
18576182,age,4 Years 9 Months ,,2023-07-08 16:27:17+00:00
18739021,url,https://catcafebk.com/our-cats/?cat=18739021,,2023-07-08 16:27:17+00:00
18739021,cat_name,DigDug & PingPong,,2023-07-08 16:27:17+00:00
18739021,age,6 Months 4 Days ,,2023-07-08 16:27:17+00:00
18739021,gender, Male,,2023-07-08 16:27:17+00:00
18739021,cafe_cat,True,,2023-07-08 16:27:17+00:00
18739021,kid_approved,True,,2023-07-08 16:27:17+00:00
18739021,dog_approved,True,,2023-07-08 16:27:17+00:00
18739021,companion_cat,False,,2023-07-08 16:27:17+00:00
18739021,bonded_pair,True,,2023-07-08 16:27:17+00:00
18739021,single_cat,False,,2023-07-08 16:27:17+00:00
18739021,type,Domestic Short Hair ,,2023-07-08 16:27:17+00:00
18739021,description,"DigDug and PingPong are curious, playful and gentle brothers. Rescued from a dangerous construction site, they transitioned seamlessly to indoor life, loving all the attention, food and play they can get! DigDug is the muscle, PingPong is the brains and together they will make a perfect addition to any home.",,2023-07-08 16:27:17+00:00
17759824,age,13 Years 9 Months ,,2023-07-08 16:27:17+00:00
18950799,age,3 Months 20 Days ,,2023-07-08 16:27:17+00:00
18949244,url,https://catcafebk.com/our-cats/?cat=18949244,,2023-07-08 16:27:17+00:00
18949244,cat_name,Eggo & Syrup,,2023-07-08 16:27:17+00:00
18949244,age,8 Months 2 Days ,,2023-07-08 16:27:17+00:00
18949244,cafe_cat,False,,2023-07-08 16:27:17+00:00
18949244,kid_approved,True,,2023-07-08 16:27:17+00:00
18949244,dog_approved,True,,2023-07-08 16:27:17+00:00
18949244,companion_cat,False,,2023-07-08 16:27:17+00:00
18949244,bonded_pair,True,,2023-07-08 16:27:17+00:00
18949244,single_cat,False,,2023-07-08 16:27:17+00:00
18949244,type,Domestic Short Hair ,,2023-07-08 16:27:17+00:00
18949244,description,"Eggo and Syrup are two young cats with very lovable personalities. Eggo is black with white socks who loves playing with his toys and is always eager to explore. He’s not a big cuddlier, but doesn’t resist getting picked up, he just won’t stay there for long because he’s too excited to play! He’s a curious, energetic, and social cat that loves asking for head rubs and rubbing up on your legs. Syrup is a bit more reserved, but once he warms up, he’s good at being picked up and held. He is very playful with Eggo and together they have the best time! He absolutely loves the laser pointer, and never gets tired of chasing a red dot around. He’s a calm, sassy, and intelligent cat who loves to lounge in the room with you and MODEL.",,2023-07-08 16:27:17+00:00
18861795,url,https://catcafebk.com/our-cats/?cat=18861795,,2023-07-08 16:27:17+00:00
18861795,cat_name,Emeril,,2023-07-08 16:27:17+00:00
18861795,age,3 Months 27 Days ,,2023-07-08 16:27:17+00:00
18861795,gender, Male,,2023-07-08 16:27:17+00:00
18861795,cafe_cat,False,,2023-07-08 16:27:17+00:00
18861795,kid_approved,True,,2023-07-08 16:27:17+00:00
18861795,dog_approved,True,,2023-07-08 16:27:17+00:00
18861795,companion_cat,False,,2023-07-08 16:27:17+00:00
18861795,bonded_pair,False,,2023-07-08 16:27:17+00:00
18861795,single_cat,False,,2023-07-08 16:27:17+00:00
18861795,type,Domestic Short Hair ,,2023-07-08 16:27:17+00:00
18861795,description,"Jumping beans Emeril and Rachel Ray are the tastiest tabbies around. Emeril (white nose) is bigger and still pretends that he doesn't want to be held, but he will start purring the moment you pick him up. He is very curious and loves to explore exciting new places (behind dresser drawers) and try new flavors (dog food). Rachel Ray (smaller, brown nose) is most definitely not the brains of the operation, but she makes up for it in cuteness. Her favorite toy is currently a plastic fork and she will scream nonstop when she can't find her brother. These kittens still need some support to continue being brave and friendly and would thrive in a home with patient humans who will give them lots of cuddles — they both love belly rubs! They are good with other cats and dogs.",,2023-07-08 16:27:17+00:00
18234354,cat_name,Emmy Moustache,,2023-07-08 16:27:17+00:00
18234354,age,1 Year 6 Months ,,2023-07-08 16:27:17+00:00
17670405,age,1 Year 8 Months ,,2023-07-08 16:27:17+00:00
18663814,url,https://catcafebk.com/our-cats/?cat=18663814,,2023-07-08 16:27:17+00:00
18663814,cat_name,Feisty Chester,,2023-07-08 16:27:17+00:00
18663814,age,9 Months 24 Days ,,2023-07-08 16:27:17+00:00
18663814,gender, Female,,2023-07-08 16:27:17+00:00
18663814,cafe_cat,True,,2023-07-08 16:27:17+00:00
18663814,kid_approved,True,,2023-07-08 16:27:17+00:00
18663814,dog_approved,True,,2023-07-08 16:27:17+00:00
18663814,companion_cat,False,,2023-07-08 16:27:17+00:00
18663814,bonded_pair,False,,2023-07-08 16:27:17+00:00
18663814,single_cat,False,,2023-07-08 16:27:17+00:00
18663814,type,Domestic Short Hair ,,2023-07-08 16:27:17+00:00
18663814,description,"Feisty Cheser is a beautiful and confident purring machine! She will ask for pets and wrap her long tail around your legs as soon as you enter the room and won't stop until the scritches are up to her satisfaction. She loves to play with literally anything – from a fancy electronic toy to a crumpled aluminum foil. She has the speed and agility of an olympic cathlete. This gorgeous girl with multicolored toe beans can be a bit sassy at times. We believe she didn’t have an age appropriate partner in her previous home as she seems to suffer from Single Kitten Syndrome – luckily, the Brooklyn Cat Cafe offers intense rehabilitation and Feisty is currently in training to be a polite member of feline society. Despite her current feelings about making new friends, Feisty needs to be adopted with a young and playful cat companion. Applications for her as a single will be ignored.",,2023-07-08 16:27:17+00:00
18844861,age,3 Months 21 Days ,,2023-07-08 16:27:17+00:00
18844861,description,"Though these two bundles of cuddles, purrs and shenanigans found their way inside in very different ways they have fast become best friends. Stowaway (brown tabby) was rescued after hitching a ride in the chassis of two different cars. After a driving tour through central Brooklyn his last ride was brought to a local mechanic who kindly lifted the car and excavated Stowy. He hissed for about 10 minutes and has since been a non-stop purr machine. This boy is full of light and joy, eagerly greeting you with purrs and melty eyes as soon as you walk in the room asking to be picked up and pet. He loves to climb (even a leg will do though he is being discouraged from doing this), is thrilled with any wand toy and is a Churu fanatic. He finds joy in everything - a box, a scrap of paper, his own tail and is easily entertained and endlessly entertaining. Fennel (white and gray) is one of a large litter of kittens that were living under a gazebo in a large community garden underneath the 3 train tracks. More cautious than his BFF, he nevertheless begins to purr and nuzzle as soon as he is pet. This sweet boy has remarkably soft, silky fur, loves to chase toys that are thrown for him and is obsessed with little fish treats. Fennel, while still a little shy, is expressive about letting you know what he’s thinking - he meows when separated from Stowy, even for a little while, and lets out the most ridiculously sweet chirps when excited. If you’re looking for kittens that are equal parts charming, fun and loving, these are your boys!",,2023-07-08 16:27:17+00:00
17550587,url,https://catcafebk.com/our-cats/?cat=17550587,,2023-07-08 16:27:17+00:00
17550587,cat_name,Fifi & Rufus,,2023-07-08 16:27:17+00:00
17550587,gender, Female,,2023-07-08 16:27:17+00:00
17550587,cafe_cat,True,,2023-07-08 16:27:17+00:00
17550587,kid_approved,True,,2023-07-08 16:27:17+00:00
17550587,dog_approved,True,,2023-07-08 16:27:17+00:00
17550587,companion_cat,False,,2023-07-08 16:27:17+00:00
17550587,bonded_pair,True,,2023-07-08 16:27:17+00:00
17550587,single_cat,False,,2023-07-08 16:27:17+00:00
17550587,type,Domestic Short Hair ,,2023-07-08 16:27:17+00:00
17550587,description,"Fifi and Rufus are an adorable pair of kittens who start off shy, but open up more every day. They love treats, chasing each other and playing with toys. They love to explore, and are particularly enamored by the sink, but also love finding the coziest spot to cuddle up for a nap together. These two are a bonded duo who really love each other, and are frequently checking-in on the other. Fifi is a black and white playful beauty who loves running laps and believes anything can be a toy if you use your imagination. She greets her foster parents by the door and demands pets immediately upon their homecoming- if you're not acknowledging her as quickly as she’d like, she will remind you through the cutest little cry and repeated head-butts. Rufus also loves to play and explore, but often prefers to cuddle up with resident cats and demand a bath from them. His people-love can easily be bought with tasty treats once he's taken a few days to make sure you're a friend not foe. If you’ve passed his test he will start sneaking into bed to cuddle you (only after you’ve fallen asleep and he’s worked up some courage). Fifi and Rufus are a shy quirky duo but that doesn’t mean they aren’t loving and affectionate in their own ways. Fifi loves to be pet and played with, but isn’t yet a cuddler. Rufus started off like a hissy little punk, but quickly became a cuddling purr machine (on his terms). Fifi and Rufus would excel in a quiet home with someone willing to give them the time they need to acclimate and blossom. They have a lot of love to give and are the source of many smiles and laughs in their foster home.",,2023-07-08 16:27:17+00:00
18666916,url,https://catcafebk.com/our-cats/?cat=18666916,,2023-07-08 16:27:17+00:00
18666916,cat_name,Focaccia & Princess Consuela,,2023-07-08 16:27:17+00:00
